author|0|body_xml
giks03|2013/08/30 11:53:42|что-то v4 открывается долго
iabbliz|2013/08/30 11:54:17|открылась?
giks03|2013/08/30 11:54:28|да формирую
giks03|2013/08/30 11:57:39|если нет подразделения, мы никак не выдернем. Сейчас поставлю им, пусть смотрят.
iabbliz|2013/08/30 11:57:50|ко
iabbliz|2013/08/30 11:57:52|ок
giks03|2013/08/30 12:26:10|Антон, я ухоже на неделю в отпуск. Там тебе еще поставила 2 задачи в базе. Меня замещает Сергей Житных.
giks03|2013/08/30 12:26:39|с ним решайте по задачам вопросы.
giks03|2013/08/30 12:26:46|у тебя есть его скайп?
iabbliz|2013/08/30 12:27:18|да конечно, правда не уверен что будет время у меня. Возможно задачи отдадут другому
iabbliz|2013/08/30 12:28:13|вижу только 2 задачи
giks03|2013/08/30 12:28:14|ну, если по 91 счету будут вопросы, кому-то еще отдавать будет сложно
iabbliz|2013/08/30 12:28:18|1 из них это 91 счет
iabbliz|2013/08/30 12:28:26|ну по 91 счету понятно
iabbliz|2013/08/30 12:28:53|Хорошо отдохнуть
iabbliz|2013/08/30 12:29:00|главное чтобы не смогли достать в отпуске=)
iabbliz|2013/08/30 12:29:05|сожгите телефон
iabbliz|2013/08/30 12:29:07|и т.п=)
giks03|2013/08/30 12:29:32|я отключаю тел в отпуске ))
giks03|2013/08/30 12:29:48|спасибо
iabbliz|2013/09/10 08:18:04|Добрый день.
iabbliz|2013/09/10 08:18:23|Пока не могу сказать, когда смогу приступить к выполнению задач.
iabbliz|2013/09/10 08:18:29|т.к. есть загрузка
giks03|2013/09/10 08:34:46|ок. сейчас спрошу еще кого-нить
iabbliz|2013/09/10 08:35:34|ок
iabbliz|2013/09/18 10:27:07|Добрый день
iabbliz|2013/09/18 10:27:09|Есть задачи?
giks03|2013/09/18 10:31:41|привет
giks03|2013/09/18 10:31:45|нет пока
giks03|2013/09/20 09:33:30|Антон привет
giks03|2013/09/20 09:33:40|нужна работа? Небольшая
iabbliz|2013/09/20 09:34:20|Привет
iabbliz|2013/09/20 09:35:15|У Вас бывают небольшие задачи?=)
iabbliz|2013/09/20 09:35:28|обычно они заканчиваются не скоро=)
iabbliz|2013/09/20 09:35:32|судя по статистике=)
iabbliz|2013/09/20 09:35:37|а что за задача?
giks03|2013/09/20 09:40:57|нет. совсем маленькая
giks03|2013/09/20 09:41:33|нужно в акте МХ-1 проставить фильтр на тип цены. Задачу поставлю в БРВ. Возьмешь?
iabbliz|2013/09/20 09:41:57|давайте
iabbliz|2013/09/20 09:42:05|БПЛ?
iabbliz|2013/09/20 09:43:17|это внешняя форма? или типовая?
iabbliz|2013/09/20 09:43:22|от какого документа?
giks03|2013/09/20 09:45:28|поставила задачу в БРВ
giks03|2013/09/20 09:45:35|внешняя форма
giks03|2013/09/20 09:45:44|из документа Перемещение товаров
giks03|2013/09/20 09:46:46|во внешних формах имя МХ-1. Акт о приёме передачи на ответственное хранение (БК)
iabbliz|2013/09/20 10:00:47|&quot;В форму  &quot;МХ-1. Акт о приеме-передачи на ответственное хранение (БК) &quot; добавляем  возможность выбора типа цен. (сейчас акт формирует стольк острочек по номенклатуре, сколько типов цен заведено документом &quot;Установка цен номенклатуры&quot;)&quot;

Судя по коду он сейчас формирует цены только для Типа цен с наименованием &quot;&quot;Учетно-плановые цены&quot;&quot;
giks03|2013/09/20 10:02:32|нет. я проверила- по всем типам
iabbliz|2013/09/20 10:02:57|номер документа?
giks03|2013/09/20 10:05:14|какого
giks03|2013/09/20 10:05:24|я проверяла в копии
iabbliz|2013/09/20 10:06:04|Srvr=&quot;sql1c&quot;;Ref=&quot;UPP_COB_BUH_COPY&quot;; ,
iabbliz|2013/09/20 10:06:06|?
giks03|2013/09/20 10:06:38|да
iabbliz|2013/09/20 10:06:46|можно и оттуда номер
iabbliz|2013/09/20 10:06:55|может у меня внешняя форма не та
giks03|2013/09/20 10:07:45|посмотри Перемещение товаров ББ000007608
giks03|2013/09/20 10:07:54|от 20.09.13
iabbliz|2013/09/20 10:08:02|ок
iabbliz|2013/09/20 10:51:32|Сделал, подцепил в вашу копию
iabbliz|2013/09/20 10:51:37|в раб. базу цеплять?
giks03|2013/09/20 10:53:54|если все работает то цепляй
iabbliz|2013/09/20 10:55:09|ок, подцепил
giks03|2013/09/20 10:58:34|ок. супер!
giks03|2013/09/20 10:58:37|спасибо
iabbliz|2013/09/20 10:59:37|не за что
iabbliz|2013/09/23 10:07:33|Добрый день, есть задачи?
giks03|2013/09/23 10:36:42|привет
giks03|2013/09/23 10:36:54|возможно будут. Обсуждаю
giks03|2013/09/23 10:58:35|Антон, есть маленькая задачка. В документе Установка цен номенклатуры нужно по выбранной цене заполнить всю номенклатуру из выбранной группы, у которой не установлен данный тип цен, С возможностью установки сразу цены номенклатуры для данного типа цены.
giks03|2013/09/23 10:58:56|задачка часа на 2 думаю
iabbliz|2013/09/23 10:59:44|возьмусь
giks03|2013/09/23 11:00:21|ок. Сейчас согласую с Самиром и поставлю задачу в базе.
iabbliz|2013/09/23 11:00:32|ок
giks03|2013/09/23 11:07:15|Калугиной озвучиваю 2 часа?
iabbliz|2013/09/23 11:07:48|<quote author="giks03" authorname="Galina Iks" conversation="giks03" guid="xc434dafd9945b56cb6b6fa8be2f53c4097e254a6922e8283f3cd961f195c5f5a" timestamp="1379933915"><legacyquote>[14:58:35] Galina Iks: </legacyquote>С возможностью установки сразу цены номенклатуры для данного типа цены.<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>это поясните
iabbliz|2013/09/23 11:08:00|что имеется ввиду?
giks03|2013/09/23 11:09:53|например при заполнении есть реквизит выбора &quot;Цена&quot;. Устанавливаешь  например 25 р, она проставляется для всех выбранных позиций.
iabbliz|2013/09/23 11:20:19|понял
iabbliz|2013/09/23 11:20:24|да ставьте 2 часа
giks03|2013/09/23 11:57:28|Самир пока молчит. Делаем пока без согласования. Позже согласую.
iabbliz|2013/09/23 11:58:05|пока накидали задач, могу поделать другое
giks03|2013/09/23 11:58:46|смотри сам. мне желательно к завтра.
iabbliz|2013/09/23 14:39:38|Скинул обработку на почту
giks03|2013/09/24 07:17:28|значение не является значением объектного типа (Товары)
giks03|2013/09/24 07:17:35|что это значит?
iabbliz|2013/09/24 07:18:09|ошибка
iabbliz|2013/09/24 07:18:12|где смотрите?
giks03|2013/09/24 07:18:21|запустила обработку
giks03|2013/09/24 07:18:38|нажала на Выполнить
iabbliz|2013/09/24 07:18:41|подцепили во внешние обработки заполнения?
giks03|2013/09/24 07:19:00|я открыла через файл
iabbliz|2013/09/24 07:19:06|надо подцепить
giks03|2013/09/24 07:21:01|подцепила в дополнительные внешние обработки. Такая же картина
iabbliz|2013/09/24 07:21:35|в Обработки заполнения табличных частей?
giks03|2013/09/24 07:21:45|нет
iabbliz|2013/09/24 07:22:22|необходимо туда подцепить.
iabbliz|2013/09/24 07:22:31|после зайти в документ установка цен номенклатуры
iabbliz|2013/09/24 07:22:51|там в Подменю Заполнить, будет текст &quot;Заполнить номенклатурой без цены&quot;
giks03|2013/09/24 07:24:49|да
giks03|2013/09/24 07:24:54|получилось ))
iabbliz|2013/09/24 07:25:05|фух=)
giks03|2013/09/24 07:25:15|не знала что так можно подключать формы
giks03|2013/09/25 13:07:35|Антон, возьмешься за отчетик маленький: Нужно в иерархии (по группам) вывести номенклатуру, у которой не установлен данный тип цены. В отчете создать возможность выбора конкретной группы. Выбор типа цены.
iabbliz|2013/09/25 13:08:23|Привет, пока загрузили задачей сложной думаю до середины дня завтра точно еще делать будут
giks03|2013/09/25 13:08:41|а по времени сколько?
giks03|2013/09/25 13:08:56|час? два?
iabbliz|2013/09/25 13:09:15|всмысле сколько требуется на задание ваше?
giks03|2013/09/25 13:09:19|нужно сказать заказчику
giks03|2013/09/25 13:09:23|да
giks03|2013/09/25 13:10:04|то есть группа, внутри номенклатура
iabbliz|2013/09/25 13:16:52|сек, по скайпу звонок
iabbliz|2013/09/25 13:21:58|1.5 часа
giks03|2013/09/27 05:30:38|поставила на тебя задачу в базе
giks03|2013/09/27 05:30:46|по отчету
iabbliz|2013/09/27 05:31:00|понял
giks03|2013/09/30 06:53:49|Антон, вопрос по отчету
iabbliz|2013/09/30 06:54:04|Доброе утро
iabbliz|2013/09/30 06:54:07|?
giks03|2013/09/30 06:54:26|было задание- чтоб в отчет попадала номенклатура с не установленными ценами
giks03|2013/09/30 06:54:31|доброе утро
iabbliz|2013/09/30 06:54:56|<quote author="giks03" authorname="Galina Iks" conversation="giks03" guid="x5b063cb91b0350fa6d611f704693032b2d00edc181c31af9b0ba385e8df99e7d" timestamp="1380524066"><legacyquote>[10:54:26] Galina Iks: </legacyquote>было задание- чтоб в отчет попадала номенклатура с не установленными ценами<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>да, верно
iabbliz|2013/09/30 06:55:01|что то не так?
giks03|2013/09/30 06:55:19|ситуация такая: в отчет позиция попадает, а в табличную часть документа по выбранной группе нет
giks03|2013/09/30 06:55:24|где косяк?
iabbliz|2013/09/30 06:56:02|по ней есть цена, по указанному типу цен?
iabbliz|2013/09/30 06:56:13|что за номенклатура?
giks03|2013/09/30 06:56:38|например группа HGHL 20
iabbliz|2013/09/30 06:56:55|группа ? или элемент?
giks03|2013/09/30 06:56:59|при ее выборе в документ не заполняется, а в отчет попадает
giks03|2013/09/30 06:57:05|группа
iabbliz|2013/09/30 06:57:30|в какой базе можно посмотреть?
giks03|2013/09/30 06:57:42|в рабочей
iabbliz|2013/09/30 07:00:18|какой тип цен?
giks03|2013/09/30 07:02:25|цены сафети
giks03|2013/09/30 07:02:43|у тебЯ получилось, что в отчете как раз установленные цены
iabbliz|2013/09/30 07:08:57|закройте отчет, и вновь откройте его
iabbliz|2013/09/30 07:09:00|поправил.
iabbliz|2013/10/01 06:01:46|Привет, есть задачи?
giks03|2013/10/01 06:02:23|привет
giks03|2013/10/01 06:02:26|пока нет
iabbliz|2013/10/01 06:02:28|ок
giks03|2013/10/02 09:23:15|Антон нужны задачи?
iabbliz|2013/10/02 09:24:07|да
iabbliz|2013/10/02 09:24:09|нужны
iabbliz|2013/10/02 09:24:11|Привет
giks03|2013/10/02 09:24:31|ок. ставлю на тебя. Нужно срочно сделать.
iabbliz|2013/10/02 09:26:03|надо чтобы показали
giks03|2013/10/02 09:26:21|показать что?
giks03|2013/10/02 09:26:34|там файл прикрепила
iabbliz|2013/10/02 09:26:34|откуда запускается выгрузка (мб внешняя обработка)
iabbliz|2013/10/02 09:26:37|с
iabbliz|2013/10/02 09:26:37|ек
giks03|2013/10/02 09:27:27|обработка клиент-банк
iabbliz|2013/10/02 09:36:39|база откуда выгружается?
giks03|2013/10/02 09:37:10|биаксплен
iabbliz|2013/10/02 09:37:17|Srvr=&quot;srv-bapp1.sibur-bsc.ru:1541&quot;;Ref=&quot;BIAXPLEN_UPP&quot;;
iabbliz|2013/10/02 09:37:20|?
giks03|2013/10/02 09:37:21|из ПП исходящие
giks03|2013/10/02 09:38:02|srv-bapp1.sibur-bsc.ru:1541  BIAXPLEN_UPP
giks03|2013/10/02 09:38:12|это рабочая база
iabbliz|2013/10/02 09:38:42|в вашем файле в примере стоит
Отправитель=Бухгалтерский учет, редакция 3.6
iabbliz|2013/10/02 09:38:55|я сделал выгрузку
Отправитель=Управление производственным предприятием, редакция 1.3
iabbliz|2013/10/02 09:39:16|для какой даты можно делать выгрузку?
iabbliz|2013/10/02 09:39:25|куда добавить этот Код
iabbliz|2013/10/02 09:39:30|после чего и до чего
giks03|2013/10/02 09:39:54|в приложенном файле показано куда выгружать
giks03|2013/10/02 09:40:02|куда добавить
iabbliz|2013/10/02 09:40:11|куда?
giks03|2013/10/02 09:40:17|только для этого Р/счета
iabbliz|2013/10/02 09:40:21|АналитическийКлассификатор=5001004004004
iabbliz|2013/10/02 09:40:26|вот это выделено
iabbliz|2013/10/02 09:40:31|в файле
iabbliz|2013/10/02 09:41:35|можно позвонить?
giks03|2013/10/02 09:41:40|<quote author="giks03" conversation="alenaushkova" timestamp="1380705509" authorname="Galina Iks" guid="x366eea9601d61200df9b139409043e8f92e8877053c9256978aaa0f35815584a"><legacyquote>[13:18:29] Galina Iks: </legacyquote>9000000000<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
giks03|2013/10/02 09:41:43|да
giks03|2013/10/02 09:43:48|139 928 205
giks03|2013/10/02 09:43:55|2g7nb8
giks03|2013/10/03 12:13:14|Антон привет
giks03|2013/10/03 12:13:19|очень загружен?
iabbliz|2013/10/03 12:13:41|Привет, задача есть до конца дня точно буду делать
giks03|2013/10/03 12:14:00|я сделала ляп и не знаю как его исправить
iabbliz|2013/10/03 12:14:11|звоните может подскажу
giks03|2013/10/03 12:15:10|в рабочей базе исправила у ряда ОС дату ввода в эксплуатацию (регл) и дата принятия к учету (регл) на 14.01.13. Ошибочно- думала я в копии
giks03|2013/10/03 12:15:19|групповой обработкой
giks03|2013/10/03 12:15:56|теперь надо вернуть обратно, а обработкой это не сделаешь
iabbliz|2013/10/03 12:16:55|а как вы ее исправили?
iabbliz|2013/10/03 12:16:59|она же в РС вроде хранится
iabbliz|2013/10/03 12:17:04|а не в справочнике
giks03|2013/10/03 12:17:12|думаю это восстановить можно только написав обработку Дата ввода в эксплуатацию (регл) = Дата ввода в эксплуатацию
giks03|2013/10/03 12:17:31|я в документе ввод начальных остатков по ОС исправила
iabbliz|2013/10/03 12:17:36|ааа
iabbliz|2013/10/03 12:17:56|<quote author="giks03" authorname="Galina Iks" conversation="giks03" guid="x9c6ddcb9823a29a0788b8c9c596c13c2dd2f9bdd078c58d5050d56facf642ab7" timestamp="1380802510"><legacyquote>[16:15:10] Galina Iks: </legacyquote>у ряда ОС<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>сколько их
iabbliz|2013/10/03 12:17:59|количество
giks03|2013/10/03 12:18:23|много
iabbliz|2013/10/03 12:19:07|т.е. обработка
iabbliz|2013/10/03 12:19:16|выбираете документ ввода остатка
iabbliz|2013/10/03 12:19:25|и там заполняется 
<quote author="giks03" authorname="Galina Iks" conversation="giks03" guid="x763231cfef3357a700ed571d3f605dc8b562296a82ee4c896a23c6d56b1e2994" timestamp="1380802632"><legacyquote>[16:17:12] Galina Iks: </legacyquote>Дата ввода в эксплуатацию (регл) = Дата ввода в эксплуатацию<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
iabbliz|2013/10/03 12:19:39|так?
giks03|2013/10/03 12:20:03|короче, все ОС, у котрых Дата ввода в эксплуатацию (регл)  14.01.13 и Дата ввода в эксплуатацию (регл) &lt;&gt;Дата ввода в эксплуатацию то нужно все вернуть
giks03|2013/10/03 12:20:34|да
giks03|2013/10/03 12:21:01|там перебираются строчки таблицы
giks03|2013/10/03 12:21:09|и смотрится условие
iabbliz|2013/10/03 12:31:17|<files alt="отправил (-а) файл &quot;ПроставитьДатуВводаВЭксплуатациюРеглПоУУ.epf&quot;">
<file size="6899" index="0" tid="2719438810">ПроставитьДатуВводаВЭксплуатациюРеглПоУУ.epf</file></files>
giks03|2013/10/03 12:33:15|спасибо. Сейчас попробую
iabbliz|2013/10/03 12:33:34|там документ надо выбирать для которого обработку запускать
iabbliz|2013/10/03 12:33:39|и дату ставьте 14.01.13
iabbliz|2013/10/03 12:34:09|после обработка обойдет документ, выдаст сообщение что изменила такие то строки, и откроет документ для проверки, далее если все нормально надо будет его записать
giks03|2013/10/03 12:34:46|дату принятию к учету (регл) по этому же принципу надо поменять
giks03|2013/10/03 12:35:15|только мне надо чтоб документ не проводился
giks03|2013/10/03 12:35:27|обработкой я изменила, но не проводила
giks03|2013/10/03 12:35:59|давай без открывания
iabbliz|2013/10/03 12:46:31|тогда сначала на копии проверьте
giks03|2013/10/03 12:47:21|я на копии и проверяю
iabbliz|2013/10/03 12:50:01|<files alt="отправил (-а) файл &quot;ПроставитьДатуВводаВЭксплуатациюРеглПоУУ_031013.epf&quot;">
<file size="7247" index="0" tid="2096607867">ПроставитьДатуВводаВЭксплуатациюРеглПоУУ_031013.epf</file></files>
giks03|2013/10/03 12:52:34|что-то не записывается обработка
giks03|2013/10/03 12:52:41|не могу скачать
giks03|2013/10/03 12:58:08|Антон вышли еще раз пож-ста
iabbliz|2013/10/03 13:00:25|сек
iabbliz|2013/10/03 13:00:32|<files alt="отправил (-а) файл &quot;ПроставитьДатуВводаВЭксплуатациюРеглПоУУ_031013 - копия.epf&quot;">
<file size="7247" index="0" tid="2716909925">ПроставитьДатуВводаВЭксплуатациюРеглПоУУ_031013 - копия.epf</file></files>
iabbliz|2013/10/03 13:01:25|может лучше на почту кинуть?
iabbliz|2013/10/03 13:02:07|кинул на почту
iabbliz|2013/10/03 13:02:09|еще
giks03|2013/10/03 13:02:33|о спасибо
giks03|2013/10/03 13:24:31|Спасибо огромное Антон. Ты меня спас
iabbliz|2013/10/03 13:28:15|не за что=)
iabbliz|2013/10/04 06:52:36|Добрый день
iabbliz|2013/10/04 06:52:46|по той задаче выгрузке ПП в клиент банк
iabbliz|2013/10/04 06:52:50|что то прояснилось?
giks03|2013/10/04 06:53:16|привет Антон
giks03|2013/10/04 06:53:25|сегодня прислали, что отменяется
iabbliz|2013/10/04 06:53:30|понял
iabbliz|2013/10/07 11:14:04|Привет, есть задачи?=)
giks03|2013/10/07 11:14:24|Привет Антон
iabbliz|2013/10/07 11:14:33|вдруг есть=)
giks03|2013/10/07 11:15:09|мы передавали Диме Сочневу задачу, которая должна быть сделана сегодня до вечера. У него что-то там не получается. Переговори с ним.
giks03|2013/10/07 11:15:24|Я бы передала тебе. Потому что срочность высокая.
iabbliz|2013/10/07 11:15:59|ну теперь уже не отберешь у него=)
iabbliz|2013/10/07 11:16:05|просто спрошу как дела по ней
iabbliz|2013/10/07 11:16:06|=)
giks03|2013/10/07 11:16:16|если не сделает- отберешь
giks03|2013/10/07 11:16:35|спроси.
giks03|2013/10/07 11:17:00|Помоги ему разобраться. Время выставишь
iabbliz|2013/10/07 11:17:55|ок, сейчас спрошу
iabbliz|2013/10/07 11:18:17|а как называется задача?
iabbliz|2013/10/07 11:18:21|это отчет или что
giks03|2013/10/07 11:21:15|отчет
giks03|2013/10/07 11:21:23|по характеристикам
giks03|2013/10/07 11:22:48|задача будет поставлена позже. сейчас ее в базе нет
iabbliz|2013/10/07 12:31:56|отчет поправил, Житных проверяет
giks03|2013/10/07 12:32:27|ок. спасибо
iabbliz|2013/10/08 04:31:43|Привет, можете сказать номер обращения по задаче остатки РПМ
iabbliz|2013/10/08 04:31:56|и кто обратился
iabbliz|2013/10/08 04:32:08|Анна Тарасова просила это писать в отчетах
giks03|2013/10/08 05:35:25|V0000008603 Калугина
iabbliz|2013/10/08 05:47:10|спс
iabbliz|2013/10/08 09:56:44|Привет, есть задачи?=)
giks03|2013/10/08 10:00:30|привет
giks03|2013/10/08 10:00:31|пока нет
iabbliz|2013/10/10 11:33:41|Добрый день, есть задачи?
giks03|2013/10/10 11:34:50|привет Антон
giks03|2013/10/10 11:36:06|сейчас спрошу
giks03|2013/10/10 11:55:20|Антон, есть 2 отчета- типовой и нетиповой. Надо сравнить почему они не одинаково заполняются. Это табель Т-13. Возьмешься?
giks03|2013/10/10 11:56:48|задача по ворд классу
iabbliz|2013/10/10 11:57:00|ворд классу?
giks03|2013/10/10 11:57:04|да
iabbliz|2013/10/10 11:57:08|что это?
giks03|2013/10/10 11:57:17|это наш клиент по поддержке
iabbliz|2013/10/10 11:57:32|<quote author="giks03" authorname="Galina Iks" conversation="giks03" guid="x6abc38847904c35bb7f53322cee610eb9b9794c40f0547507e9a9858629ab9ca" timestamp="1381406120"><legacyquote>[15:55:20] Galina Iks: </legacyquote>Антон, есть 2 отчета- типовой и нетиповой. Надо сравнить почему они не одинаково заполняются. Это табель Т-13. Возьмешься?<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>можно но нужны проблемные примеры
iabbliz|2013/10/10 11:57:37|и доступ к базе где их смотреть
iabbliz|2013/10/10 11:57:42|иначе можно и не найти
iabbliz|2013/10/10 11:57:57|табеля у них заполняют?
iabbliz|2013/10/10 11:58:11|или по графикам он строится?
giks03|2013/10/10 11:58:42|Табель как отчет, а не как документ. Будем считать что не заполняют
iabbliz|2013/10/10 11:58:53|<quote author="iabbliz" authorname="Антон Иванов" conversation="giks03" guid="x27a12264a7c1047d85a68eae4e7bd33d09cd4fecbbf6bd8c1337f76b3d54b7f4" timestamp="1381406277"><legacyquote>[15:57:57] Антон Иванов: </legacyquote>табеля у них заполняют?
или по графикам он строится?<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>имею ввиду заполняют ли они документ ТабельУчета рабочего времени
 или нет
iabbliz|2013/10/10 11:59:03|у них УПП?
giks03|2013/10/10 11:59:14|у них зуп корп
giks03|2013/10/10 11:59:19|переписанный
giks03|2013/10/10 12:00:06|не заполняют. Вернее у кого-то заполняют, у кого-то нет, я не поняла механизм почему так, но по сотруднику, у которого ошибка, не заполняется.
iabbliz|2013/10/10 12:01:56|надо смотреть, так могу только предположения выдавать=)
giks03|2013/10/10 12:03:00|я тебе сейчас вышлю файлы
giks03|2013/10/10 12:03:07|посмотри для начала
iabbliz|2013/10/10 12:03:11|ок
giks03|2013/10/10 12:03:12|потом подключу к базе
giks03|2013/10/10 12:03:21|отправил (-а) файлы &quot;УнифицированнаяФормаТ13.erf&quot;, &quot;УнифицированнаяФормаТ13_ВК.erf&quot;<files alt=""><file size="67840" index="0">УнифицированнаяФормаТ13.erf</file><file size="68279" index="1">УнифицированнаяФормаТ13_ВК.erf</file></files>
giks03|2013/10/10 12:03:29|вк- ворд класс
iabbliz|2013/10/10 12:15:32|напишите когда можно будет подключится
iabbliz|2013/10/10 12:15:41|и в чем проблема
giks03|2013/10/10 12:20:45|есть сотрудник Сахарова кристина Юрьевна. У нее кусками начислялся больничный. Первый больничный в феврале за январь: с 28.01 по 18.02. Второй в апреле доначислено 2 дня 26.01 -27.01, третий больничный исправляет первый и там ставится дата с 29.01 по 18.02. Короче 2-й больничный чудачит- 2 дня вообще пустные по их табелю. А по типовому ставит как рабочие дни. Вообще то и так и так неправильно. И мне бы хотелось понять как он собирает данные  в табеле. Вроде должен по основным начислениям проставлять, если они есть. Если нет- по кадровым документам. Но кадровых доков у Сахаровой нет
iabbliz|2013/10/10 12:21:45|за тот месяц в котором проблема
iabbliz|2013/10/10 12:21:48|ЗП ей начислена?
giks03|2013/10/10 12:21:59|зп начислена
giks03|2013/10/10 12:22:07|все проблемы в январе в табеле
iabbliz|2013/10/10 12:23:49|<quote author="giks03" authorname="Galina Iks" conversation="giks03" guid="xa06687bbd03d8d622d3a8048fc4352ab29647b2ef27754332580fac3c59bbf09" timestamp="1381407645"><legacyquote>[16:20:45] Galina Iks: </legacyquote>Короче 2-й больничный чудачит- 2<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>это который 26.01 -27.01 ?
giks03|2013/10/10 12:23:55|да
giks03|2013/10/10 12:24:03|эта 2 дня куда-то выпадают
iabbliz|2013/10/10 12:24:14|<quote author="giks03" authorname="Galina Iks" conversation="giks03" guid="xa06687bbd03d8d622d3a8048fc4352ab29647b2ef27754332580fac3c59bbf09" timestamp="1381407645"><legacyquote>[16:20:45] Galina Iks: </legacyquote>А по типовому ставит как рабочие дни<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>а почему это неправильно?
giks03|2013/10/10 12:24:30|я написала что оба случая неверные
iabbliz|2013/10/10 12:24:39|почему второй случай неверный?
giks03|2013/10/10 12:24:46|но в их случае вообще ничего не ставит
giks03|2013/10/10 12:25:13|и хотелось бы понять в таком случае что она берет в эти 2 дня и откуда?
iabbliz|2013/10/10 12:25:52|<quote author="giks03" authorname="Galina Iks" conversation="giks03" guid="xa06687bbd03d8d622d3a8048fc4352ab29647b2ef27754332580fac3c59bbf09" timestamp="1381407645"><legacyquote>[16:20:45] Galina Iks: </legacyquote>2 дня вообще пустные по их табелю<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>2 дня это 28.01 и 29.01?
giks03|2013/10/10 12:26:02|26 и 27
iabbliz|2013/10/10 12:31:08|ок, жду базу тогда=)
giks03|2013/10/10 12:32:14|сейчас письмо пришло что надо подключаться к копии
giks03|2013/10/10 12:32:50|для начала надо установить клиентский доступ. Давай я тебе на почту скину письмо с параметрами доступа
giks03|2013/10/10 12:32:55|куда кинуть?
iabbliz|2013/10/10 12:33:07|<a href="mailto:a.ivanov@razdolie.ru">a.ivanov@razdolie.ru</a>
giks03|2013/10/10 12:35:40|отправила
iabbliz|2013/10/10 12:36:37|jr
iabbliz|2013/10/10 12:36:38|ок
iabbliz|2013/10/10 12:39:35| &quot; Организован доступ к нашей базе посредством подключения через канал VPN.
                Для открытия канала вам необходимо зайти на ras.wclass.ru&quot;
что то не заходит на этот адрес
giks03|2013/10/10 12:39:55|по ссылке установи тогда сначала
giks03|2013/10/10 12:40:42|должна установиться програмка Cisco AnyConnect
iabbliz|2013/10/10 12:41:12|ок
giks03|2013/10/10 12:41:31|через нее идет соединение. Потом добавляешь клиентский доступ со своего рабочего места
iabbliz|2013/10/10 12:52:59|текс подключился вроде=) пришлось еще 1с платформу обновить
giks03|2013/10/10 13:03:15|ок
iabbliz|2013/10/10 13:13:57|<quote author="giks03" authorname="Galina Iks" conversation="giks03" guid="xa06687bbd03d8d622d3a8048fc4352ab29647b2ef27754332580fac3c59bbf09" timestamp="1381407645"><legacyquote>[16:20:45] Galina Iks: </legacyquote>в апреле доначислено 2 дня 26.01 -27.01<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>этого документа не вижу есть документ
22.04.2013 13:00:07 СФР00000381 26.01.2013 28.01.2013
iabbliz|2013/10/10 13:14:24|т.е. поидее 26 и 27 числа должны быть Болничными да?
giks03|2013/10/10 13:15:03|что то я к копии не могу подключиться
iabbliz|2013/10/10 13:15:25|пишет сервер не отвечает?
giks03|2013/10/10 13:15:58|пишет ошибка сетевого доступа
iabbliz|2013/10/10 13:16:10|а еще раз попробуйте?
giks03|2013/10/10 13:16:26|да пробую уже полчаса
iabbliz|2013/10/10 13:16:35|видимо мне выйти надо=)
giks03|2013/10/10 13:17:45|нет сиди
iabbliz|2013/10/10 13:34:57|вообщем запрос на 1500 строк, думаю это будет не быстро
iabbliz|2013/10/10 13:35:34|пока только понял что в измененном Табеле, за 26-27 число нет сведений в запросе
iabbliz|2013/10/10 13:35:38|они просто выпали
iabbliz|2013/10/10 13:35:41|ищу дальше
giks03|2013/10/10 13:38:52|ок
giks03|2013/10/10 13:39:19|а что значит в измененном Табеле, за 26-27 число нет сведений в запросе
iabbliz|2013/10/10 13:39:50|В отчете который УнифицированнаяФормаТ13_ВК.erf
iabbliz|2013/10/10 13:40:04|запрос который получает данные для табеля
iabbliz|2013/10/10 13:40:12|в результате выполнения запроса, почему то нет данных за 26-27 число
iabbliz|2013/10/10 13:40:39|хотя в изначальном запросе о днях за которые должен построится график эти дни есть
iabbliz|2013/10/10 13:40:56|надо разбирать запрос по частям и искать место где эти строки пропали
giks03|2013/10/10 13:41:44|но запрос же не может делиться на числа? как ты это обнаружил?
iabbliz|2013/10/10 13:42:21|результат запроса
iabbliz|2013/10/10 13:42:34|&quot; как ты это обнаружил?&quot;
iabbliz|2013/10/10 13:42:42|залез в код нашел место где собирается запрос
iabbliz|2013/10/10 13:42:49|взял его перенес в консоль
iabbliz|2013/10/10 13:42:54|перенес все указанные параметры
iabbliz|2013/10/10 13:43:14|перенес еще 1 запрос который получает дни за указанный период для указанного сотрудника
iabbliz|2013/10/10 13:43:17|слепил в один
iabbliz|2013/10/10 13:43:36|и получилось что в итоговом результате запроса
iabbliz|2013/10/10 13:43:42|нет данных за 26-27 число
iabbliz|2013/10/10 13:43:59|могу скинуть результат этого запроса
