author|0|body_xml
iabbliz|2013/02/15 09:40:14|видимо я чего то не знаю
iabbliz|2013/02/15 09:40:23|на больное место наступил...
iabbliz|2013/02/15 09:40:24|похоже
iabbliz|2013/02/15 11:20:43|хорошо попробую
iabbliz|2013/02/15 16:11:37|тут?
iabbliz|2013/02/15 16:11:47|&quot;язык враг мой&quot;
sapervodichka|2013/02/15 16:11:55|<ss type="nod">(nod)</ss>
iabbliz|2013/02/15 16:11:56|с Зилом только закончили
sapervodichka|2013/02/15 16:12:04|норм
iabbliz|2013/02/15 16:12:20|вернее там остались неточности которые она исправит сама
iabbliz|2013/02/15 16:12:25|по 3 людям
sapervodichka|2013/02/15 16:12:37|ок, хор
iabbliz|2013/02/15 16:13:18|ушел...
sapervodichka|2013/02/15 16:14:40|до встречи
iabbliz|2013/02/25 04:46:45|Если что, я тут
iabbliz|2013/02/25 05:52:54|&quot;Забыл поставить?&quot;
iabbliz|2013/02/25 05:52:57|Привет
sapervodichka|2013/02/25 05:53:05|)
sapervodichka|2013/02/25 05:53:17|нуна
iabbliz|2013/02/25 05:53:24|надо сдавать все таки?
sapervodichka|2013/02/25 05:54:06|да
iabbliz|2013/02/25 05:54:57|Вопросы, литература, где как сдавать, и т.п.
iabbliz|2013/02/25 05:54:59|сроки
sapervodichka|2013/02/25 05:55:11|к середине марта
iabbliz|2013/02/25 05:55:18|оО
sapervodichka|2013/02/25 05:55:19|будет план
iabbliz|2013/02/25 05:55:27|опять ехать надо будет?
iabbliz|2013/02/25 05:55:35|можно ли хотя бы в Ростове сдать
iabbliz|2013/02/25 05:55:38|?
sapervodichka|2013/02/25 05:56:08|погоди, это может будет еще через пару месяцев
iabbliz|2013/02/25 05:56:14|хорошо
sapervodichka|2013/02/25 05:56:18|ок
iabbliz|2013/02/25 06:03:25|сервер работает?
iabbliz|2013/02/25 06:03:29|чет пропало соединение
iabbliz|2013/02/25 06:03:34|а не отбой
iabbliz|2013/02/25 06:23:04|а теперь похоже правда откинулся
iabbliz|2013/02/25 06:38:12|да все работает
iabbliz|2013/02/25 14:25:34|пойду пообедаю...
iabbliz|2013/02/25 14:25:38|так и не получилось сегодня
iabbliz|2013/02/25 14:25:46|ппц одно за другим тянется
iabbliz|2013/02/25 14:26:14|сложно вносить изменения в конфу....
iabbliz|2013/02/25 14:45:41|Дима а можно сделать, чтобы можно было менять тему у Задачи?
iabbliz|2013/02/25 14:45:52|а то у меня сейчас 4 задачи и все называются &quot;Выполнить&quot;
sapervodichka|2013/02/25 14:47:58|<ss type="smile">:)</ss>
iabbliz|2013/02/26 04:29:15|Я тут если что
iabbliz|2013/02/26 05:00:02|Server is not responding
iabbliz|2013/02/26 05:02:15|заработал
iabbliz|2013/02/26 07:30:53|Привет
iabbliz|2013/02/26 07:31:13|Если есть задачи кидай.
iabbliz|2013/02/26 07:31:22|пока те которые были на проверке
sapervodichka|2013/02/26 07:31:23|привет, ок
iabbliz|2013/02/26 11:24:51|На сервере можно это моделировать?
iabbliz|2013/02/26 11:25:06|на своем то компе 1с то особо нет=)
iabbliz|2013/02/26 11:25:12|всмысле нагрузки нет
iabbliz|2013/02/26 11:37:17|а вопросы лучше к комментарию к задаче?
iabbliz|2013/02/26 11:43:20|к скрину всмысле?
iabbliz|2013/02/26 11:43:26|в ответном письме
sapervodichka|2013/02/26 11:43:27|ну да
iabbliz|2013/02/26 11:43:28|ок
iabbliz|2013/02/26 12:29:53|понял
iabbliz|2013/02/26 14:20:50|по поводу задачи от Цандера можно спросить?
sapervodichka|2013/02/26 14:23:22|<contacts alt="[Contacts enclosed. Please upgrade to latest Skype version to receive contacts.]"><c t="s" s="giks03" f="Galina"/></contacts>
iabbliz|2013/02/26 14:23:25|не конкретный вопрсо
iabbliz|2013/02/26 14:23:28|вопрос*
iabbliz|2013/02/26 14:23:29|они есть
iabbliz|2013/02/26 14:23:35|в контактах
sapervodichka|2013/02/26 14:23:43|давай
iabbliz|2013/02/26 14:27:59|Просто настроить вид расчета не получится, там два показателя (Премия и СреднийЗаработок) в формуле нельзя  настроить в режиме исполнения.

Можно добавить показатели схем мотивации и для заполнения сделать обработку которую надо будет перезапускать перед расчетом &quot;нового вида расчета&quot;

Что касается премии это не сложно сделать, что касается расчета Среднего заработка то это не так просто. Не уверен что уложусь в 4 часа. Наверняка еще понадобится потом отчет по расхождениям.
iabbliz|2013/02/26 14:29:36|Могу написать мини ТЗ с предложениями (как при этом учитывается время на написание?)
iabbliz|2013/02/26 14:31:33|ИЛИ если без показателей схем мотивации, тогда надо лезть в код/либо делать обработку заполнения  и делать конкретный расчет (возможно это будет дольше чем первый вариант)
sapervodichka|2013/02/26 14:35:42|напиши Зотову что так то так то делать
sapervodichka|2013/02/26 14:35:49|делать в смысле вопрос
sapervodichka|2013/02/26 14:35:54|Ок?
iabbliz|2013/02/26 14:36:13|да ок
iabbliz|2013/02/26 14:36:36|может сначала ТЗ написать?
iabbliz|2013/02/26 14:36:52|или надо до того как делать о часах договорится
iabbliz|2013/02/26 14:36:53|?
sapervodichka|2013/02/26 14:37:12|ты ему часы заяви скоа тебе потрбутеся на все про фсе потом уже с ним решите писать тз или нет
sapervodichka|2013/02/26 14:37:26|все я убегаю на тренировку
iabbliz|2013/02/26 14:37:33|давай=)
iabbliz|2013/02/27 04:55:00|Если что я тут
iabbliz|2013/02/27 09:41:59|Дима привет
iabbliz|2013/02/27 09:42:14|те задачи что были поделал, по Цандеру на согласовании часов
iabbliz|2013/02/27 09:42:24|если есть задачи кидай
iabbliz|2013/02/27 09:42:55|пока не согласовали часы по Цандеру, лучше не начинать делать?=)
iabbliz|2013/02/27 09:42:59|или можно уже начать
iabbliz|2013/02/27 09:58:01|[11:06:42] Антон Иванов: Привет
[11:07:04] Антон Иванов: ты так не ответил по задаче
[11:14:00] Евгений Зотов: Отправил клиенту на согласование 12 часов на разработку и час на тестирование
[11:14:17] Антон Иванов: понял пока другое делаю
[11:14:24] Евгений Зотов: ок
iabbliz|2013/02/27 09:58:38|ща спрошу
iabbliz|2013/02/27 09:58:39|=)
sapervodichka|2013/02/27 09:58:48|угу
iabbliz|2013/02/27 09:58:49|млин вчера на баксетболе всего помяли
sapervodichka|2013/02/27 09:59:10|круть ) я в ярике тренером по баскету работал
iabbliz|2013/02/27 09:59:40|в челюсть дали, ногу подвернул, коленку пошкреб теперь все болит=)
sapervodichka|2013/02/27 09:59:55|да, мне как то нос сломали на игре
iabbliz|2013/02/27 09:59:59|ого=)
iabbliz|2013/02/27 10:00:08|у нас типу как то раз ногу случайно сломали=)
iabbliz|2013/02/27 10:00:13|хз как так получилось
sapervodichka|2013/02/27 10:00:18|<ss type="mmm">(mm)</ss>
iabbliz|2013/02/27 10:00:25|на ровном месте причем
iabbliz|2013/02/27 10:02:24|Дима можешь прояснить по ЗП?
sapervodichka|2013/02/27 10:02:42|да
iabbliz|2013/02/27 10:02:48|есть оклад, есть отработанные часы (наверно есть еще какие то принятые часы)
iabbliz|2013/02/27 10:03:13|всегда оклад? если по часам получается больше оклада тогда что?
iabbliz|2013/02/27 10:03:32|Грибков говорил что 600 руб час стоит
sapervodichka|2013/02/27 10:04:54|по проектам да, по Раздолью час по окладу рассчитывается оклад/160 (вроде)
sapervodichka|2013/02/27 10:05:12|т.е. где контрагент раздолье там по окладу
sapervodichka|2013/02/27 10:05:21|где контрагент не раздолье там 600
iabbliz|2013/02/27 10:08:27|получается для меня лучше делать задания по проектам=)
